Layer,Name,GEOID,Population,Longitude,Latitude,POV_2020-2024,POV_2020-2024_se
,,,,,,"Poverty rate (% of residents), 2020-2024",(Standard error)
Census tract,Tract 3504,17031350400,1512,-87.62836950,41.84192910,55.52505147563487,6.856284541902974
Census tract,Tract 3510,17031351000,3640,-87.60652820,41.83556750,8.053533693355247,2.993359298502653
Census tract,Tract 3511,17031351100,2038,-87.61418940,41.82775400,53.95,6.847765066706126
Census tract,Tract 3514,17031351400,1392,-87.62409090,41.82740190,33.95818312905551,11.122547830807944
Census tract,Tract 3515,17031351500,823,-87.62773090,41.82724020,24.563206577595068,5.904911795730562
Census tract,Tract 3602,17031360200,1651,-87.60988760,41.82688550,55.89473684210526,19.30893283585999
Census tract,Tract 3801,17031380100,2207,-87.61009740,41.82020190,20.76105204252938,4.151591062860996
Census tract,Tract 3802,17031380200,2408,-87.61498610,41.82057400,45.88513913558319,10.28109226248821
Census tract,Tract 3806,17031380600,3947,-87.62293560,41.82015100,30.315444489963127,8.665682026826824
Census tract,Tract 3812,17031381200,2077,-87.61399920,41.80851140,28.637295081967213,7.81821670210875
Census tract,Tract 3814,17031381400,1796,-87.62142980,41.80762020,29.829005699810008,7.884162472086467
Census tract,Tract 3815,17031381500,667,-87.62286190,41.81019270,33.33333333333333,7.7364852418226
Census tract,Tract 3818,17031381800,1462,-87.62119780,41.80384810,19.606465214335916,3.774841774292145
Census tract,Tract 3819,17031381900,1106,-87.61388850,41.80395570,18.580060422960727,4.689386223305596
Census tract,Tract 3901,17031390100,1553,-87.59054490,41.81355450,11.711711711711713,3.16700692029281
Census tract,Tract 3902,17031390200,1883,-87.59947650,41.81304100,14.96023856858847,4.165867182564021
Census tract,Tract 3903,17031390300,2617,-87.60420890,41.81320060,42.779632721202006,6.309750895077411
Census tract,Tract 3904,17031390400,2871,-87.60405820,41.80592430,34.01360544217687,9.1380685064835
Census tract,Tract 3905,17031390500,1666,-87.59919870,41.80597810,13.291500285225329,3.860488659641156
Census tract,Tract 3906,17031390600,1994,-87.59435040,41.80601810,20.996818663838813,6.14528732217705
Census tract,Tract 3907,17031390700,6532,-87.58048870,41.80401640,17.748843584032894,4.89860155006545
Census tract,Tract 4003,17031400300,1504,-87.61127280,41.78975400,12.174578866768758,4.16404314111146
Census tract,Tract 4004,17031400400,1995,-87.61832110,41.79112610,44.86117876278617,8.268419566986879
Census tract,Tract 4005,17031400500,2372,-87.62317910,41.79104140,31.23916811091854,8.26569453816932
Census tract,Tract 4008,17031400800,3178,-87.62055800,41.78286330,61.43004468889652,9.449673863868735
Census tract,Tract 4101,17031410100,2272,-87.58102590,41.80158220,14.167031045037168,4.550534238103237
Census tract,Tract 4102,17031410200,1165,-87.59426510,41.80167090,24.094202898550723,6.117282145118213
Census tract,Tract 4105,17031410500,2922,-87.60374230,41.79783080,29.9231843575419,8.802092738791728
Census tract,Tract 4106,17031410600,2371,-87.59894220,41.79796870,34.54467721248397,6.924911673536513
Census tract,Tract 4107,17031410700,2399,-87.59419960,41.79804930,27.14514835605453,8.225959563558012
Census tract,Tract 4108,17031410800,2993,-87.58962480,41.79796140,16.782196278730392,2.5472848112467164
Census tract,Tract 4109,17031410900,3670,-87.57809370,41.79670970,9.766050054406964,1.955439762517665
Census tract,Tract 4110,17031411000,3902,-87.57746200,41.78722670,18.67145421903052,5.567210462701382
Census tract,Tract 4111,17031411100,2379,-87.58970080,41.79045520,8.580030105368792,1.9292549062828621
Census tract,Tract 4112,17031411200,1713,-87.59401710,41.79056180,14.681603773584904,3.446600510505466
Census tract,Tract 4201,17031420100,1642,-87.57950420,41.78256890,38.225017470300486,7.843899878025091
Census tract,Tract 4202,17031420200,1781,-87.59352080,41.78346800,37.9570516540917,10.587430319660792
Census tract,Tract 4203,17031420300,2818,-87.59869700,41.78322410,33.82749326145553,8.178964761418976
Census tract,Tract 4204,17031420400,1544,-87.60355840,41.78316990,41.36269786648314,7.888278794854327
Census tract,Tract 4205,17031420500,2053,-87.60842610,41.78310020,53.11250713877784,13.398625330877987
Census tract,Tract 4206,17031420600,2524,-87.61327770,41.78301350,34.76510067114094,10.664891999100947
Census tract,Tract 4207,17031420700,3021,-87.61069330,41.77669140,35.024752475247524,5.004713159911215
Census tract,Tract 4208,17031420800,2457,-87.60325690,41.77690970,26.32805219012116,11.458832054643006
Census tract,Tract 4212,17031421200,1405,-87.60894740,41.77066210,27.52562225475842,5.174992407800188
Census tract,Tract 4301.01,17031430101,4091,-87.57395300,41.76985320,26.98622881355932,7.335230630200616
Census tract,Tract 4301.02,17031430102,3104,-87.56381430,41.76895280,37.548855388051365,8.733341011556693
Census tract,Tract 4302,17031430200,5086,-87.58135090,41.76976130,24.67196132596685,7.167041189784832
Census tract,Tract 4303,17031430300,2558,-87.58936010,41.76971630,32.91524135309768,8.213279796852659
Census tract,Tract 4304,17031430400,3031,-87.59030980,41.76219610,28.5,6.838492265632992
Census tract,Tract 4305,17031430500,4098,-87.58127000,41.76431390,22.094361334867664,4.655798414605144
Census tract,Tract 4306,17031430600,1670,-87.57137300,41.76441330,29.732868757259,5.446681454952223
Census tract,Tract 4307,17031430700,2175,-87.56089030,41.76527160,32.693393562958775,9.558777473420319
Census tract,Tract 4308,17031430800,1862,-87.57129830,41.76075000,12.688507540301613,5.046316192033262
Census tract,Tract 4309,17031430900,1797,-87.58118510,41.76064100,25.4380272550292,8.612338219920064
Census tract,Tract 4312,17031431200,2898,-87.57118430,41.75530110,11.479944674965422,5.184432141939345
Census tract,Tract 4313.01,17031431301,3590,-87.56018710,41.75353020,29.405376052131416,8.237348766183432
Census tract,Tract 4313.02,17031431302,4351,-87.56278590,41.75838550,48.426220040427374,21.08541281912606
Census tract,Tract 4314,17031431400,6716,-87.54655500,41.75720840,37.14149139579349,6.800384437875074
Census tract,Tract 4401.01,17031440101,4171,-87.60145120,41.74862710,32.802903405918485,6.003092870558834
Census tract,Tract 4401.02,17031440102,3633,-87.60116360,41.74093560,42.22919937205651,6.478801890307775
Census tract,Tract 4402.01,17031440201,5054,-87.61007390,41.74820970,32.843691148775896,10.48353587265177
Census tract,Tract 4402.02,17031440202,3525,-87.60976200,41.74095990,17.38627602158828,3.702818761356205
Census tract,Tract 4403,17031440300,4677,-87.61954240,41.74372120,7.181818181818183,2.1713904388846768
Census tract,Tract 4406,17031440600,1996,-87.61913730,41.73267180,11.394992335206949,3.296110698348273
Census tract,Tract 4407,17031440700,1497,-87.60962940,41.73475140,18.837535014005603,6.584742773476007
Census tract,Tract 4408,17031440800,1620,-87.60332800,41.73171140,52.44536940686785,12.94303485019871
Census tract,Tract 4409,17031440900,2462,-87.60900570,41.72866900,23.139220979560356,5.035474262802129
Census tract,Tract 4503,17031450300,3252,-87.57908920,41.74194380,15.532345013477087,4.540674867919949
Census tract,Tract 4601,17031460100,2840,-87.53672530,41.74783450,25.47000895255148,5.6145433668998646
Census tract,Tract 4602,17031460200,1948,-87.54701010,41.74138720,39.68109339407745,10.311254308570476
Census tract,Tract 4603.01,17031460301,2987,-87.55636730,41.74002640,27.636898199191474,8.236777604752119
Census tract,Tract 4603.02,17031460302,3282,-87.55738790,41.74708400,24.932003626473254,7.149040183667576
Census tract,Tract 4604,17031460400,3411,-87.56369220,41.74449030,23.054755043227665,10.693430953488278
Census tract,Tract 4605,17031460500,5400,-87.57260410,41.74688190,15.744852644327818,3.1113822103437268
Census tract,Tract 4608,17031460800,3639,-87.55318420,41.73560050,36.51936444885799,10.150491943103948
Census tract,Tract 4610,17031461000,1460,-87.54654240,41.72739250,42.69387755102041,3.6541107311297822
Census tract,Tract 4701,17031470100,2527,-87.59648940,41.72822070,26.77951388888889,9.583464371652692
Census tract,Tract 4801,17031480100,2001,-87.57572920,41.73524100,15.482502651113467,6.440411991497877
Census tract,Tract 4802,17031480200,1103,-87.58988290,41.73512410,19.047619047619047,6.4027963292862795
Census tract,Tract 4803,17031480300,1348,-87.58797250,41.72919400,38.04012345679013,12.399253976196478
Census tract,Tract 4804,17031480400,5650,-87.57563850,41.72844980,9.875621890547263,2.446963509591289
Census tract,Tract 4805,17031480500,2986,-87.55909110,41.72760010,23.826585453242565,7.749399746473215
Census tract,Tract 4902,17031490200,3040,-87.61687420,41.72490950,11.535764375876578,5.365152152679923
Census tract,Tract 4905,17031490500,1995,-87.61319640,41.71793090,9.494030699260945,3.9361811255811343
Census tract,Tract 4906,17031490600,1443,-87.62833020,41.71797340,13.020833333333334,7.169147144129512
Census tract,Tract 4907,17031490700,2656,-87.62836170,41.71073390,30.112269446672013,12.873571338861018
Census tract,Tract 4908,17031490800,3502,-87.61534690,41.71069020,3.238636363636364,1.2318499765286
Census tract,Tract 4909.01,17031490901,3403,-87.61626770,41.69605820,43.11094996374184,7.343853056318415
Census tract,Tract 4909.02,17031490902,4647,-87.61532620,41.70328010,22.989734816082123,5.806687382488618
Census tract,Tract 4910,17031491000,3807,-87.62805360,41.69976250,37.36811254396248,6.779819564867259
Census tract,Tract 4911,17031491100,4079,-87.63769940,41.69975310,6.082148499210111,2.4349193194896688
Census tract,Tract 4912,17031491200,2019,-87.63743830,41.68877650,18.281335522714837,5.244967344457057
Census tract,Tract 4913,17031491300,2023,-87.62780360,41.68889690,39.95049504950495,9.096514339522418
Census tract,Tract 4914,17031491400,2593,-87.61682150,41.68912320,27.899561578318057,7.069775898168223
Census tract,Tract 5001,17031500100,3545,-87.59502870,41.71468400,12.09259823332318,5.815186741512184
Census tract,Tract 5002,17031500200,1688,-87.60030860,41.70085520,15.756541524459614,5.946992829615837
Census tract,Tract 5003,17031500300,1587,-87.60536980,41.68931500,29.196217494089836,7.392922848818213
Census tract,Tract 5101,17031510100,3231,-87.55007480,41.71262130,16.002570694087403,8.210781199354978
Census tract,Tract 5102,17031510200,2922,-87.56004950,41.71426510,17.98994974874372,8.344556491814396
Census tract,Tract 5103,17031510300,4850,-87.57497710,41.71573730,40.17193308550186,13.088750598254558
Census tract,Tract 5201,17031520100,1745,-87.52943250,41.72111840,22.962555066079297,7.662880730188763
Census tract,Tract 5202,17031520200,3338,-87.54069130,41.71230870,37.28473019517796,7.376475361415746
Census tract,Tract 5203,17031520300,5675,-87.53956290,41.70111390,14.484319430973166,4.79020805465876
Census tract,Tract 5204,17031520400,4055,-87.53070290,41.70300800,23.683477291724717,4.969251553502637
Census tract,Tract 5205,17031520500,4420,-87.53087190,41.69311580,11.104319478402608,4.183699047708017
Census tract,Tract 5206,17031520600,2530,-87.54040000,41.68952040,12.1716611172771,3.390742150214058
Census tract,Tract 5301,17031530100,2197,-87.61793950,41.68185220,26.6388557806913,7.541561938872261
Census tract,Tract 5302,17031530200,4128,-87.63239540,41.68156120,18.788039163799947,4.74392733334514
Census tract,Tract 5303,17031530300,3964,-87.65175240,41.68131440,10.683515221137275,3.207669809301501
Census tract,Tract 5304,17031530400,2059,-87.65152670,41.67403970,29.923882017126544,5.2047593381019075
Census tract,Tract 5305.01,17031530501,4514,-87.63216600,41.67427800,48.55540448674371,13.556926513296625
Census tract,Tract 5305.02,17031530502,1570,-87.62502510,41.66607960,23.44569288389513,8.870252896396657
Census tract,Tract 5305.03,17031530503,4898,-87.63753560,41.66420390,13.90403489640131,2.9796038171629573
Census tract,Tract 5306,17031530600,2774,-87.61914580,41.67008820,17.137330754352032,4.880584397796321
Census tract,Tract 5401.01,17031540101,4324,-87.59936890,41.65072030,60.8505467800729,7.247884776412508
Census tract,Tract 5401.02,17031540102,2938,-87.60544880,41.66733000,63.35586247428739,7.667142953115511
Census tract,Tract 5501,17031550100,7019,-87.53597850,41.66318130,11.444805194805197,2.6991807103238807
Census tract,Tract 5502,17031550200,2969,-87.56482700,41.65509740,5.906389301634472,2.3357069372937347
Census tract,Tract 5601,17031560100,1477,-87.74159100,41.81567650,11.452810180275716,4.1104156174481865
Census tract,Tract 5602,17031560200,1710,-87.74782730,41.81133090,8.216783216783217,3.521631578222054
Census tract,Tract 5603,17031560300,3253,-87.74798700,41.80390750,10.67903081064912,2.9462832441714255
Census tract,Tract 5604,17031560400,1630,-87.74061440,41.80400620,15.716272600834492,8.026921433765002
Census tract,Tract 5607,17031560700,3635,-87.75752020,41.79646260,9.9923527912312,5.32188709596441
Census tract,Tract 5608,17031560800,5682,-87.77216590,41.79620560,1.465315666406859,0.8505908113139545
Census tract,Tract 5609,17031560900,5112,-87.79165140,41.79577020,9.20185974428516,3.2437026760360412
Census tract,Tract 5610,17031561000,5308,-87.79150330,41.78850220,6.74119241192412,1.8427410917256133
Census tract,Tract 5611,17031561100,5581,-87.77190990,41.78886980,1.329978432782171,0.9578318640242203
Census tract,Tract 5701,17031570100,1316,-87.71891320,41.81620030,18.62971516551193,4.774609617575654
Census tract,Tract 5702,17031570200,2096,-87.73071830,41.81437990,6.489815253434392,2.6837129867587968
Census tract,Tract 5703,17031570300,6376,-87.73079090,41.80414490,10.33281059418017,2.8131503763982915
Census tract,Tract 5704,17031570400,1769,-87.71913050,41.80499210,15.296940611877623,7.518317863640595
Census tract,Tract 5705,17031570500,2639,-87.73245530,41.79860150,7.292506043513296,3.556158994944049
Census tract,Tract 5801,17031580100,3228,-87.69074630,41.82805490,18.781725888324875,6.048976061790221
Census tract,Tract 5802,17031580200,3466,-87.69934780,41.82677180,22.695965890455888,7.41671919048527
Census tract,Tract 5803,17031580300,2577,-87.70893400,41.82518760,10.558199913457376,2.578565511396499
Census tract,Tract 5804,17031580400,4546,-87.70918450,41.81527530,15.020626061635523,5.912444485649787
Census tract,Tract 5805.01,17031580501,5170,-87.69949620,41.81998600,9.057815845824411,6.6860396620569436
Census tract,Tract 5805.02,17031580502,5345,-87.69931020,41.81456170,24.539524174980816,6.563462855514926
Census tract,Tract 5806,17031580600,5405,-87.69203140,41.81739780,11.503823279524214,4.2986641012704245
Census tract,Tract 5807,17031580700,5621,-87.68684590,41.81749350,29.71487461353487,7.830055256850534
Census tract,Tract 5808,17031580800,2058,-87.68664360,41.81021970,4.7076313181367695,4.439927977289349
Census tract,Tract 5905,17031590500,1854,-87.68045960,41.82489780,12.247474747474747,3.3830188393127605
Census tract,Tract 5906,17031590600,3477,-87.67292440,41.82683320,13.0328536519142,3.5926733061519123
Census tract,Tract 5907,17031590700,3027,-87.66278880,41.82605390,16.50943396226415,4.597289151208481
Census tract,Tract 6004,17031600400,4297,-87.64393220,41.84171830,16.739980449657867,3.6008810021806057
Census tract,Tract 6006,17031600600,2988,-87.65575100,41.84246850,14.46776611694153,5.2498711819849015
Census tract,Tract 6007,17031600700,2591,-87.66054300,41.84078160,16.437918927545482,7.638032644970132
Census tract,Tract 6009,17031600900,3682,-87.65314280,41.83651300,32.79871692060946,8.064095210672324
Census tract,Tract 6103,17031610300,5410,-87.67510220,41.81617790,40.5762778764555,15.254885646653635
Census tract,Tract 6104,17031610400,2029,-87.66744910,41.81039840,16.383906931652934,14.31645017345447
Census tract,Tract 6108,17031610800,1512,-87.63840460,41.81271190,13.570069752694993,4.02033961186295
Census tract,Tract 6112,17031611200,2680,-87.66244140,41.80499390,37.61609907120743,10.89168361242861
Census tract,Tract 6113,17031611300,3668,-87.66730390,41.80493620,18.15750371471025,7.392857822422894
Census tract,Tract 6114,17031611400,3737,-87.67216610,41.80489290,46.88914027149321,7.132071496962288
Census tract,Tract 6115,17031611500,3587,-87.67873100,41.80538190,22.214897824653924,4.74075195343792
Census tract,Tract 6116,17031611600,1921,-87.67689800,41.79763290,14.48087431693989,7.197992667032009
Census tract,Tract 6117,17031611700,2180,-87.67197620,41.79759910,31.06283029947152,16.316349734750816
Census tract,Tract 6118,17031611800,2205,-87.66711380,41.79764770,6.79970436067997,3.467660902131485
Census tract,Tract 6119,17031611900,1984,-87.65955520,41.79853750,44.40734557595994,16.03887339865786
Census tract,Tract 6120,17031612000,1448,-87.65253600,41.79784660,11.12026359143328,3.2221692934039114
Census tract,Tract 6121,17031612100,1168,-87.64768080,41.79791280,24.349635796045785,4.474692002029811
Census tract,Tract 6122,17031612200,3939,-87.65271940,41.80487610,33.18474492322932,6.727993299273044
Census tract,Tract 6201,17031620100,4567,-87.71802570,41.79801750,4.23764021603656,2.4480787184900348
Census tract,Tract 6202,17031620200,2390,-87.72923390,41.79552150,3.133025166923472,1.321439832138434
Census tract,Tract 6203,17031620300,6410,-87.73044380,41.78950250,12.23297986783464,4.946568763668321
Census tract,Tract 6204,17031620400,5027,-87.71816820,41.78963820,18.994172242607384,11.044099737888025
Census tract,Tract 6303,17031630300,5385,-87.70863780,41.79886200,15.790487194300018,7.310359150102019
Census tract,Tract 6304,17031630400,7204,-87.69878110,41.79725450,4.922870556673374,1.9476499554740583
Census tract,Tract 6305,17031630500,6271,-87.68901710,41.79742790,25.62373567093729,5.40819136194123
Census tract,Tract 6306,17031630600,3250,-87.68885240,41.80120950,27.932960893854748,7.648596413489588
Census tract,Tract 6308,17031630800,6641,-87.69857250,41.78996520,10.357624831309042,3.4665786892885992
Census tract,Tract 6309,17031630900,5204,-87.70836550,41.78981140,8.570708343836653,2.6558921339454815
Census tract,Tract 6401,17031640100,1312,-87.73986080,41.78191960,13.456284153005466,9.517363328934024
Census tract,Tract 6403,17031640300,6710,-87.77163530,41.78153210,2.338421565443326,1.1499248676038685
Census tract,Tract 6404,17031640400,3390,-87.79124740,41.78117840,8.18070818070818,3.483904171124226
Census tract,Tract 6405,17031640500,3896,-87.79098790,41.77568250,9.600402111083186,4.218856905276962
Census tract,Tract 6406,17031640600,4063,-87.77142980,41.77603620,7.848545636910733,2.949286879820712
Census tract,Tract 6407,17031640700,3298,-87.75193560,41.77641110,9.448051948051948,2.1865298232266164
Census tract,Tract 6408,17031640800,1799,-87.73974220,41.77482410,19.62365591397849,3.122572043453614
Census tract,Tract 6501,17031650100,4765,-87.71785490,41.78237660,13.888210886014155,5.2965293382831184
Census tract,Tract 6502,17031650200,7251,-87.73022520,41.78222210,8.198171630787378,2.879670418073828
Census tract,Tract 6503.01,17031650301,5829,-87.72999160,41.77492750,18.696763202725723,7.297155202254115
Census tract,Tract 6503.02,17031650302,4522,-87.71773310,41.77509310,21.060663868752385,7.2971698218285095
Census tract,Tract 6504,17031650400,6894,-87.71716510,41.76531180,27.9861010568988,13.383614394420546
Census tract,Tract 6505,17031650500,4401,-87.73203520,41.76221870,17.319690541552283,6.886254478740279
Census tract,Tract 6603.01,17031660301,1850,-87.69828720,41.77995410,39.16391639163916,10.72612282696782
Census tract,Tract 6603.02,17031660302,5549,-87.69839260,41.78359570,7.144389615962241,3.5987453500181497
Census tract,Tract 6604,17031660400,5692,-87.70804410,41.78253210,23.573604060913706,7.600146388404352
Census tract,Tract 6605,17031660500,5013,-87.70792710,41.77524610,12.548672566371682,3.5197735268416084
Census tract,Tract 6606,17031660600,6404,-87.69334060,41.77728730,24.491045461503138,6.368925457078746
Census tract,Tract 6607,17031660700,2076,-87.68109550,41.77384520,32.351057014734145,10.162396102560985
Census tract,Tract 6608,17031660800,6114,-87.69326560,41.77364130,30.37780803267529,12.530087293661836
Census tract,Tract 6609,17031660900,4446,-87.69906300,41.76781910,42.890235210263725,13.72407258733943
Census tract,Tract 6610,17031661000,5756,-87.68504690,41.76181770,22.08316511909568,4.376418422305718
Census tract,Tract 6611,17031661100,6633,-87.70266360,41.76078640,10.153148043108338,3.5368846693881637
Census tract,Tract 6701,17031670100,1349,-87.65720840,41.79049370,44.325897187196894,15.65192631421182
Census tract,Tract 6702,17031670200,1325,-87.66206270,41.79042470,30.33210332103321,11.608656252625094
Census tract,Tract 6703,17031670300,1287,-87.66691670,41.79035760,54.59866220735786,7.953489110757528
Census tract,Tract 6704,17031670400,1585,-87.67176980,41.79029960,17.583046964490265,5.116599990796046
Census tract,Tract 6705,17031670500,1148,-87.67640440,41.78657800,41.112828438949,11.786107035234489
Census tract,Tract 6706,17031670600,1339,-87.67157720,41.78300540,30.76298701298701,9.341873493020184
Census tract,Tract 6707,17031670700,1252,-87.66673150,41.78306860,41.3012729844413,13.811161545383595
Census tract,Tract 6708,17031670800,1477,-87.66187900,41.78314420,13.74900079936051,4.2374050051016
Census tract,Tract 6709,17031670900,1172,-87.65702200,41.78321240,35.00707213578501,1.866431534657745
Census tract,Tract 6711,17031671100,994,-87.66171590,41.77677710,59.1,19.84768766025691
Census tract,Tract 6712,17031671200,980,-87.66658230,41.77669930,19.27710843373494,13.730614124626007
Census tract,Tract 6713,17031671300,2048,-87.67134930,41.77390150,34.36406067677946,9.309971562493233
Census tract,Tract 6714,17031671400,1558,-87.67622890,41.77379210,29.94051553205552,15.366820962967926
Census tract,Tract 6715,17031671500,2716,-87.66963150,41.76817220,19.502243982048142,2.142895772306488
Census tract,Tract 6716,17031671600,1804,-87.66151130,41.76949990,29.414980863860038,8.956364988807787
Census tract,Tract 6718,17031671800,1142,-87.65644810,41.76140100,42.36267870579383,17.39728055539939
Census tract,Tract 6719,17031671900,1122,-87.66128020,41.76132560,28.423101881894876,14.995728069251227
Census tract,Tract 6720,17031672000,3397,-87.67112810,41.76119830,30.97438605756536,11.846991188335156
Census tract,Tract 6805,17031680500,1307,-87.65235240,41.79056390,32.50155957579538,12.295882056206736
Census tract,Tract 6806,17031680600,1165,-87.65216520,41.78328110,14.605809128630709,4.957533904232643
Census tract,Tract 6809,17031680900,3573,-87.63763040,41.77643050,34.90086426029487,5.731585229937153
Census tract,Tract 6810,17031681000,2573,-87.64954790,41.77603980,29.50207468879668,8.288810433012886
Census tract,Tract 6811,17031681100,2873,-87.64935950,41.76876650,42.62779890156316,11.039461878545291
Census tract,Tract 6812,17031681200,2353,-87.63849760,41.76918930,47.84240150093809,10.954036041153014
Census tract,Tract 6813,17031681300,2182,-87.63984230,41.76118070,34.65739821251241,8.530049219429023
Census tract,Tract 6814,17031681400,2474,-87.64917060,41.76152230,15.129762562120376,6.736973353415315
Census tract,Tract 6903,17031690300,2302,-87.62900930,41.76866930,40.620272314674736,15.487467023195622
Census tract,Tract 6904,17031690400,3363,-87.62020390,41.76925900,20.467658669905862,7.699180946519283
Census tract,Tract 6905,17031690500,992,-87.61210310,41.76817940,12.5,7.567319114467617
Census tract,Tract 6909,17031690900,4250,-87.61034470,41.76214240,40.58118786642876,6.314067120622048
Census tract,Tract 6910,17031691000,2668,-87.62001510,41.76196540,28.22706065318818,10.75554356760946
Census tract,Tract 6911,17031691100,2980,-87.62987210,41.76171350,36.04294478527607,5.969862396311145
Census tract,Tract 6912,17031691200,2277,-87.63041130,41.75262080,30.830670926517573,14.510416861189476
Census tract,Tract 6913,17031691300,2374,-87.61984720,41.75468110,17.568850902184234,7.997686427039781
Census tract,Tract 6914,17031691400,3411,-87.61016850,41.75484550,26.791654067130327,5.4329748329959
Census tract,Tract 6915,17031691500,1806,-87.60026660,41.75505280,46.73065386922616,13.053890396499046
Census tract,Tract 7001,17031700100,3326,-87.69530910,41.75359350,6.331360946745562,2.2446233915738287
Census tract,Tract 7002,17031700200,6554,-87.72378400,41.75298930,17.044151376146786,5.22927654512848
Census tract,Tract 7003.01,17031700301,5762,-87.73171170,41.74562250,8.142369575816675,2.8946041644092544
Census tract,Tract 7003.02,17031700302,5662,-87.73130640,41.73836520,6.03185967424378,2.0614117246586243
Census tract,Tract 7004.01,17031700401,5822,-87.71203550,41.74553720,12.800376943615518,4.524974498778014
Census tract,Tract 7004.02,17031700402,4082,-87.71182340,41.73823020,11.67728237791932,4.463082427849486
Census tract,Tract 7005.01,17031700501,6912,-87.69034230,41.74621330,15.077571923482452,4.1207915810787465
Census tract,Tract 7005.02,17031700502,2978,-87.68876830,41.73885220,5.880441845354126,4.066069216377875
Census tract,Tract 7101,17031710100,1015,-87.64197130,41.75339180,34.57446808510639,6.215194581161448
Census tract,Tract 7102,17031710200,4635,-87.65142520,41.75511310,31.28400435255713,8.082792235146483
Census tract,Tract 7103,17031710300,1424,-87.66110570,41.75404850,20.16949152542373,7.801424883467414
Census tract,Tract 7104,17031710400,5424,-87.67093280,41.75391840,36.62701458173446,8.967664529525555
Census tract,Tract 7105,17031710500,4036,-87.67078740,41.74753160,29.456790123456788,5.567725593169374
Census tract,Tract 7106,17031710600,1706,-87.66094340,41.74766000,22.01447527141134,6.060492642630883
Census tract,Tract 7107,17031710700,3420,-87.65688400,41.74711000,32.39484396200814,9.720262064690967
Census tract,Tract 7108,17031710800,4804,-87.64881260,41.74783660,28.42170160295931,6.19454033711602
Census tract,Tract 7109,17031710900,1942,-87.63968930,41.74214610,38.93166506256016,14.57487521735327
Census tract,Tract 7110,17031711000,3058,-87.64858110,41.73964360,36.15092132202398,6.392959780247369
Census tract,Tract 7111,17031711100,2499,-87.65830020,41.73950160,24.776699029126213,7.038289719752302
Census tract,Tract 7112,17031711200,4687,-87.66982520,41.74055610,18.56895806312149,3.8660992949000987
Census tract,Tract 7113,17031711300,1462,-87.66728550,41.73350440,12.151394422310757,3.773034292970823
Census tract,Tract 7114,17031711400,2394,-87.65211680,41.73366140,19.68562874251497,9.17551452547762
Census tract,Tract 7115,17031711500,2372,-87.63868880,41.73244020,19.508738781294284,5.416281373887213
Census tract,Tract 7201,17031720100,3344,-87.67473550,41.72761640,13.508771929824562,10.040420956180949
Census tract,Tract 7202,17031720200,4131,-87.66605450,41.71304170,4.117009750812568,1.3110390478357579
Census tract,Tract 7203,17031720300,3637,-87.67714390,41.71391980,2.9872389791183296,1.2037293500019093
Census tract,Tract 7204,17031720400,1961,-87.68666860,41.70999180,2.4402907580477677,1.5012101031252283
Census tract,Tract 7205,17031720500,2086,-87.68910110,41.70283530,0.0,0.4021748377765919
Census tract,Tract 7206,17031720600,1691,-87.67720700,41.70277640,5.195473251028806,3.0273329873462402
Census tract,Tract 7207,17031720700,3073,-87.66513880,41.70310710,9.40374787052811,5.644776920485438
Census tract,Tract 7301,17031730100,2462,-87.63842560,41.72519520,20.03577817531306,8.225931840426195
Census tract,Tract 7302.01,17031730201,5627,-87.65790160,41.72686250,21.176470588235293,10.011823396548312
Census tract,Tract 7302.02,17031730202,2893,-87.64854250,41.72642990,5.074399084318962,2.112419451950649
Census tract,Tract 7303,17031730300,1046,-87.66456670,41.72746930,9.89433237271854,4.508348786282473
Census tract,Tract 7304,17031730400,3386,-87.65264790,41.71784080,22.91196388261851,9.571726217557062
Census tract,Tract 7305,17031730500,4220,-87.63813770,41.71426530,13.154659454143102,3.643723900680422
Census tract,Tract 7306,17031730600,3254,-87.65048570,41.71060030,12.396694214876034,4.399344255972556
Census tract,Tract 7307,17031730700,2281,-87.65007930,41.70308170,18.658598083711546,6.9787336405676506
Census tract,Tract 7401,17031740100,3234,-87.69860830,41.69728590,4.562104562104563,1.9707660220447927
Census tract,Tract 7402,17031740200,5830,-87.71270570,41.70470170,5.509499136442142,1.4348441775439553
Census tract,Tract 7403,17031740300,4869,-87.71072330,41.69506940,5.412077478161793,3.8878218219591676
Census tract,Tract 7404,17031740400,4695,-87.71931580,41.68723910,5.698129621574598,1.3196961002002345
Census tract,Tract 7501,17031750100,3736,-87.65202830,41.69583450,19.879898862199745,7.3328858918948985
Census tract,Tract 7502,17031750200,3024,-87.67142470,41.69566470,7.340045469308216,3.054091846386886
Census tract,Tract 7503,17031750300,2470,-87.68617260,41.69539110,8.054772452678211,2.453389415591343
Census tract,Tract 7504,17031750400,2909,-87.68507100,41.68565660,3.0602486452024227,1.8630578014797767
Census tract,Tract 7505,17031750500,5618,-87.67123340,41.68461540,22.406720062512207,7.690229736928664
Census tract,Tract 7506,17031750600,3420,-87.65204930,41.68863120,38.36662749706228,9.153637836242716
Census tract,Tract 7608.01,17031760801,4403,-87.84484950,41.98348670,14.60697772173182,6.242685207850503
Census tract,Tract 7608.02,17031760802,2374,-87.84262100,41.95612680,5.263157894736842,2.4304818331610054
Census tract,Tract 7608.03,17031760803,6394,-87.84413560,41.97534080,5.778218382665345,1.934125840492815
